,index,budget,original_language,popularity,runtime,collection_name,has_collection,num_genres,all_genres,genre_Drama,genre_Comedy,genre_Thriller,genre_Action,genre_Romance,genre_Crime,genre_Adventure,genre_Horror,genre_Science Fiction,genre_Family,genre_Fantasy,genre_Mystery,genre_Animation,genre_History,genre_Music,num_companies,production_company_Warner Bros.,production_company_Universal Pictures,production_company_Paramount Pictures,production_company_Twentieth Century Fox Film Corporation,production_company_Columbia Pictures,production_company_Metro-Goldwyn-Mayer (MGM),production_company_New Line Cinema,production_company_Touchstone Pictures,production_company_Walt Disney Pictures,production_company_Columbia Pictures Corporation,production_company_TriStar Pictures,production_company_Relativity Media,production_company_Canal+,production_company_United Artists,production_company_Miramax Films,production_company_Village Roadshow Pictures,production_company_Regency Enterprises,production_company_BBC Films,production_company_Dune Entertainment,production_company_Working Title Films,production_company_Fox Searchlight Pictures,production_company_StudioCanal,production_company_Lionsgate,production_company_DreamWorks SKG,production_company_Fox 2000 Pictures,production_company_Summit Entertainment,production_company_Hollywood Pictures,production_company_Orion Pictures,production_company_Amblin Entertainment,production_company_Dimension Films,num_countries,production_country_United States of America,production_country_United Kingdom,production_country_France,production_country_Germany,production_country_Canada,production_country_India,production_country_Italy,production_country_Japan,production_country_Australia,production_country_Russia,production_country_Spain,production_country_China,production_country_Hong Kong,production_country_Ireland,production_country_Belgium,production_country_South Korea,production_country_Mexico,production_country_Sweden,production_country_New Zealand,production_country_Netherlands,production_country_Czech Republic,production_country_Denmark,production_country_Brazil,production_country_Luxembourg,production_country_South Africa,num_languages,language_English,language_Français,language_Español,language_Deutsch,language_Pусский,language_Italiano,language_日本語,language_普通话,language_हिन्दी,language_Português,language_العربية,language_한국어/조선말,language_广州话 / 廣州話,language_தமிழ்,language_Polski,language_Magyar,language_Latin,language_svenska,language_ภาษาไทย,language_Český,language_עִבְרִית,language_ελληνικά,language_Türkçe,language_Dansk,language_Nederlands,language_فارسی,language_Tiếng Việt,language_اردو,language_Română,num_Keywords,keyword_woman director,keyword_independent film,keyword_duringcreditsstinger,keyword_murder,keyword_based on novel,keyword_violence,keyword_sport,keyword_biography,keyword_aftercreditsstinger,keyword_dystopia,keyword_revenge,keyword_friendship,keyword_sex,keyword_suspense,keyword_sequel,keyword_love,keyword_police,keyword_teenager,keyword_nudity,keyword_female nudity,keyword_drug,keyword_prison,keyword_musical,keyword_high school,keyword_los angeles,keyword_new york,keyword_family,keyword_father son relationship,keyword_kidnapping,keyword_investigation,num_cast,cast_name_Samuel L. Jackson,cast_name_Robert De Niro,cast_name_Morgan Freeman,cast_name_J.K. Simmons,cast_name_Bruce Willis,cast_name_Liam Neeson,cast_name_Susan Sarandon,cast_name_Bruce McGill,cast_name_John Turturro,cast_name_Forest Whitaker,cast_name_Willem Dafoe,cast_name_Bill Murray,cast_name_Owen Wilson,cast_name_Nicolas Cage,cast_name_Sylvester Stallone,genders_0_cast,genders_1_cast,genders_2_cast,cast_character_Himself,cast_character_Herself,cast_character_Dancer,cast_character_Additional Voices (voice),cast_character_Doctor,cast_character_Reporter,cast_character_Waitress,cast_character_Nurse,cast_character_Bartender,cast_character_Jack,cast_character_Debutante,cast_character_Security Guard,cast_character_Paul,cast_character_Frank,num_crew,crew_name_Avy Kaufman,crew_name_Robert Rodriguez,crew_name_Deborah Aquila,crew_name_James Newton Howard,crew_name_Mary Vernieu,crew_name_Steven Spielberg,crew_name_Luc Besson,crew_name_Jerry Goldsmith,crew_name_Francine Maisler,crew_name_Tricia Wood,crew_name_James Horner,crew_name_Kerry Barden,crew_name_Bob Weinstein,crew_name_Harvey Weinstein,crew_name_Janet Hirshenson,genders_0_crew,genders_1_crew,genders_2_crew,jobs_Producer,jobs_Executive Producer,jobs_Director,jobs_Screenplay,jobs_Editor,jobs_Casting,jobs_Director of Photography,jobs_Original Music Composer,jobs_Art Direction,jobs_Production Design,jobs_Costume Design,jobs_Writer,jobs_Set Decoration,jobs_Makeup Artist,jobs_Sound Re-Recording Mixer,departments_Production,departments_Sound,departments_Art,departments_Crew,departments_Writing,departments_Costume & Make-Up,departments_Camera,departments_Directing,departments_Editing,departments_Visual Effects,departments_Lighting,departments_Actors,log_budget,has_homepage,release_date_year,release_date_weekday,release_date_month,release_date_weekofyear,release_date_day,release_date_quarter,len_title,words_title,len_tagline,words_tagline,len_overview,words_overview,len_original_title,words_original_title,title_oof,tagline_oof,overview_oof,original_title_oof,budget_to_popularity,budget_to_runtime,_budget_year_ratio,_releaseYear_popularity_ratio,_releaseYear_popularity_ratio2,runtime_to_mean_year,popularity_to_mean_year,budget_to_mean_year,budget_to_year,budget_to_mean_year_to_year,popularity_to_mean_year_to_log_budget,year_to_log_budget,budget_to_runtime_to_year,genders_1_cast_to_log_budget,all_genres_to_popularity_to_mean_year,genders_2_crew_to_budget_to_mean_year,overview_oof_to_genders_2_crew,popularity2,rating,totalVotes,imdb_id,title
10,10,1000000,10,14.774066,119.0,451,1,1,658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,4,20,1,0,0,0,0,1,0,0,1,0,0,0,1,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,17,2,1,1,1,2,1,1,1,1,1,0,0,1,1,0,6,3,3,5,1,1,3,4,4,0,1,0,13.815511557963774,0,1976,6,11,47,21,4,5,9,41,63,320,486,5,9,15.907499382244687,16.20525502253829,16.2185040589152,15.809701864970652,67686.17386709928,8403.361344537816,0.2561097542985461,133.74787956138817,0.007476754048582996,0.9834710743801653,1.9500806989410386,0.12857011663146295,506.07287449392715,6.506584849770392e-05,0.1411515375858044,143.0276390207904,4.252713231041405,0.2895296336453247,337.42193354219484,132.22357142857143,0.9540296505244236,22.44,7.7,3388.0,tt0075148,Rocky
11,11,0,10,10.54375,98.0,443,1,1,480,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,1987,4,7,28,10,3,42,67,13,20,290,441,42,67,16.47269485254438,15.841585824233563,16.269768108446677,16.533955269566125,0.0,0.0,0.0,188.45287492590398,0.005306366381479617,0.9537197231833909,1.5063297589652371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.6553257300929,0.0,16.269768108446677,6.332000000000001,5.4,102.0,tt0093857,Revenge of the Nerds II: Nerds in Paradise
12,12,15000000,10,20.726578,122.0,1,0,1,658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,15,28,2,0,1,1,2,2,1,1,1,1,1,0,1,2,2,11,19,11,23,3,11,7,5,8,8,3,0,16.52356082573315,1,1999,2,9,37,15,3,15,22,12,19,175,254,15,22,15.531701242007934,15.600470224815561,15.538383837106267,15.29613224940827,723708.4674566154,122950.81967213115,3.7537528143761727,96.44621509638495,0.01036847323661831,1.1043030218632504,2.5213834751631805,0.45676305514893883,7503.751875937969,0.00022849577546220053,0.15259322743778544,120.97876608332723,61.50616291752434,1.3314321429880935,260.9678402676987,61.30092984615385,0.5549422798966523,16.217,8.0,6016.0,tt0169547,American Beauty
13,13,53000000,10,13.314232999999998,118.0,126,1,2,481,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,38,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,13,4,3,1,1,1,0,1,1,2,1,0,0,1,0,0,7,1,4,0,2,0,1,1,2,0,0,0,17.78580249038432,0,2005,4,3,9,4,1,7,14,40,65,134,204,7,14,15.273061460036747,16.56561647915634,15.736179314709466,15.161443426736701,3980702.4557854747,449152.5423728814,13.18399761195515,150.59072497829956,0.006640515211970074,1.0515798001620307,1.6491325752441932,1.5315205787968338,26433.915211970074,0.000763850662741563,0.09272185363217526,112.73036463122645,224.0162306099159,1.0120431737466715,291.66848512999417,8.48829599809415,1.2104753319007282,7.968,5.4,429.0,tt0377471,Be Cool
14,14,102000000,10,20.666063,145.0,1,0,4,284,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,156,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,109,9,38,4,2,1,2,1,1,1,2,3,1,1,0,1,1,2,21,17,19,36,4,14,15,4,6,13,7,0,18.440483381052466,0,2002,3,6,25,20,2,15,22,47,75,215,315,15,22,15.869326541477207,16.402779080292095,16.36874011448085,15.777536777631074,4935628.039070625,703448.275862069,25.449076398127346,96.87379739430776,0.010322708791208791,1.3431848257609176,2.64293050665689,3.6702432763311785,50949.05094905095,0.0018332883498157735,0.14332219237661048,108.56548381248227,351.3727651658686,0.4338281071427863,107.45647654551418,10.353537119747898,0.43075631880212767,16.768,7.3,4272.0,tt0181689,Minority Report
15,15,500000,34,1.018477,97.0,1,0,3,194,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,1,0,1,4,2,1,1,0,0,1,2,0,0,1,1,2,4,1,5,4,3,3,1,2,0,0,0,13.122365377402328,1,2010,2,10,40,6,4,8,12,68,108,321,481,7,11,15.906796102537603,16.04294203612296,16.861478855489594,15.806374221426175,490929.10296452447,5154.639175257732,0.12375931288829485,1973.5349939173882,0.0005067049751243781,0.8896491483476489,0.14589673103153855,0.02107806393771134,248.75621890547265,1.048659897398574e-05,0.01111817319785832,153.1736041629634,2.5644971021182745,0.0,1329.7076543686435,47.44268747619048,16.861478855489594,1.797,5.9,22.0,tt1129437,Skinning
16,16,26000000,10,6.336926999999999,85.0,1,0,2,791,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,9,2,4,1,1,2,2,1,1,1,1,1,0,1,3,0,8,1,4,1,1,14,1,2,3,0,0,0,17.073607134447293,0,2005,3,8,31,4,3,7,14,18,28,551,855,7,14,15.556131203473482,15.782853620493945,15.922307572785336,15.976788447479622,4102935.0661606174,305882.35294117645,6.467621470015734,316.3994156789245,0.003160562094763092,0.7574939238455306,0.7849068543899195,0.751311982051277,12967.581047381545,0.0003747191930430309,0.0459719406806726,117.43271261962921,152.55977702801817,0.5856993148111183,1007.7628900499493,11.979044944055945,1.7691452858650374,7.797999999999999,6.2,807.0,tt0421239,Red Eye
17,17,0,10,4.1835580000000006,111.0,1,0,2,734,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,4,4,0,1,0,1,1,1,0,1,1,1,1,1,0,1,5,6,7,2,2,3,1,1,1,3,0,0,0.0,0,2013,2,12,52,25,4,19,29,51,82,268,419,19,29,16.911494075008413,16.801464558990762,15.497045327535679,16.940726109257856,0.0,0.0,0.0,481.1693778358038,0.0020782702434177847,1.0196091205211726,0.48980158903844484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1498.5659835055942,0.0,3.8742613318839196,6.02,6.0,108.0,tt1700845,The Invisible Woman
18,18,8000000,10,6.496258999999999,96.0,1,0,2,589,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15.894952224644102,0,2011,2,2,5,2,1,11,18,27,43,279,439,11,18,16.33104136779156,15.744762769338399,15.290537358231111,16.455318501664884,1231477.9937191545,83333.33333333333,1.978180178090616,309.56278067115244,0.003230362506215813,0.9163972286374134,0.8855314194331854,0.29335643885139207,3978.120338140229,0.00014587590196488915,0.05571148669828814,126.51815315821294,41.43875352229405,0.4403913834447989,665.1373255361278,6.817644800403226,7.6452686791155555,6.582000000000001,6.3,348.0,tt1487118,Chalet Girl
19,19,32000000,10,11.359658999999999,87.0,666,1,3,216,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,9,2,1,1,0,2,0,2,1,0,0,0,0,0,0,0,6,1,0,0,4,0,2,2,2,0,0,0,17.281246492014,0,2005,1,8,31,2,3,13,20,45,76,328,485,13,20,16.64316400223571,16.67345669387351,16.04054705279407,16.41180144666231,2816985.9676245567,367816.091954023,7.960149501557826,176.50177703397614,0.005665665336658353,0.7753173102889549,1.4070343894812325,0.9246916702169563,15960.099750623442,0.0004611928529760381,0.08141972803474856,116.02172337085462,183.4494224209591,0.11573239238987992,153.51437151414493,9.732974017045455,1.782283005866008,21.022,6.2,1651.0,tt0388482,Transporter 2
20,20,80000000,10,12.000579,130.0,1,0,3,411,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,5,25,4,4,1,2,1,3,1,1,3,1,2,0,1,1,1,23,16,13,25,3,9,7,5,4,11,4,0,18.197537205138154,0,1998,4,4,14,3,2,13,23,22,32,291,433,13,23,15.11857403794747,15.570195088026207,18.077715293925777,15.079128874425395,6666345.015519667,615384.6153846154,20.04006008010012,166.4919667626037,0.006006295795795796,1.2146092865232163,1.665315339684284,3.1018520363071733,40040.04004004004,0.001552478496650237,0.0915132262630613,109.79507707426782,308.000308000308,0.32971494616897246,246.80010458434782,8.059701013257575,0.7231086117570311,10.819,5.2,584.0,tt0120738,Lost in Space
21,21,4000000,10,7.99229,95.0,229,1,2,791,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5,0,1,1,1,1,0,0,15.201805169084134,0,1982,4,8,32,13,3,24,40,44,72,230,348,24,40,16.747891703558153,16.053447526362763,15.815172238948307,16.721121724165467,500482.3398550353,42105.26315789474,1.0182459491630527,247.98899939817,0.004032436932391524,0.8674214755295837,1.1069941558092695,0.5514199062586159,2018.1634712411706,0.0002782138780315923,0.07281991470727175,130.3792528554956,21.243826013064954,0.19734498414050794,714.5475844194846,14.508000000000001,1.9768965298685384,9.533,5.7,480.0,tt0083972,Friday the 13th Part III
22,22,0,10,7.820786999999999,116.0,705,1,2,791,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,14,3,0,10,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,6,0,0,10,0,0,0,0,0.0,1,2012,5,7,30,28,3,5,9,26,39,176,273,5,9,16.052283182004814,16.90891339403731,16.168076997825224,15.92800748483561,0.0,0.0,0.0,257.26311175588853,0.0038870710735586476,1.0949180699237333,0.9550756557707047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.2066401972074,0.0,1.1548626427018018,6.947,5.8,577.0,tt2105044,V/H/S
23,23,0,10,1.323333,92.0,1,0,3,771,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,1,1,0,1,1,1,2,0,0,0,2,0,0,0,3,2,0,0,2,0,1,1,1,0,0,0,0.0,1,2011,4,9,35,2,3,7,11,17,30,719,1092,7,11,15.905415460716224,16.0491899505846,15.756927645303934,15.815873135034133,0.0,0.0,0.0,1519.6477379465334,0.0006580472401790155,0.8782140107775211,0.1803888899553998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4274.099143193495,0.0,5.252309215101311,2.04,5.0,15.0,tt1687277,InSight
24,24,0,10,7.434577,87.0,1,0,2,571,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,3,0,1,1,1,1,1,0,0,0,0.0,1,2006,5,9,36,9,3,11,18,71,111,232,338,11,18,15.241851949338942,16.373864939731604,15.463948893063117,15.349653073448795,0.0,0.0,0.0,269.82032737033995,0.00370616999002991,0.8081153752138841,1.073571116689285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.8697486579829,0.0,3.0927897786126235,5.031000000000001,5.7,298.0,tt0779982,Black Sheep
25,25,0,10,1.252367,95.0,1,0,4,574,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,1,1,1,0,1,1,1,1,0,1,0,2,0,0,0,4,1,1,3,2,0,1,1,1,0,0,0,0.0,0,1992,4,10,43,23,4,11,18,33,55,462,703,11,18,15.905415460716224,16.770960741965744,15.78610644996371,15.815873135034133,0.0,0.0,0.0,1590.5880624449542,0.0006286982931726908,0.8703175895765473,0.1542819126431741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3720.462043580943,0.0,2.631017741660618,3.4339999999999997,5.4,50.0,tt0104139,Dr. Giggles
26,26,10000000,10,4.305734999999999,110.0,1,0,4,620,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,8,8,1,2,1,0,1,3,1,0,1,1,1,1,1,0,0,7,1,4,0,1,1,1,2,1,0,0,0,16.118095750958314,0,1997,0,9,37,8,3,20,30,32,54,119,186,20,30,16.322789903628426,16.404657036591626,17.283382560872237,16.620500060788117,2322483.850027928,90909.09090909091,2.5075169088133955,463.80002485057724,0.002156101652478718,1.023482498892335,0.5519202993321659,0.29500532331018503,5007.51126690035,0.0001477242480271332,0.034242276994746794,123.89801071142456,45.522829699094096,0.12408413691679976,1123.3506010744882,27.118154717460317,2.1604228201090296,6.732,7.1,110.0,tt0120176,The Spanish Prisoner
